rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
80,1994,"The subplate, a transient neocortical structure: its role in the development of connections between thalamus and cortex.","K. Allendoerfer, C. Shatz",Annual Review of Neuroscience,1994,681,42,139.45,"Brain Development, Plasticity, and Connectomics",,"Positions The subplate, a transient neocortical structure: its role in the development of connections between thalamus and cortex. within Brain Development, Plasticity, and Connectomics.",high citation signal (681); recognized venue,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1146/ANNUREV.NE.17.030194.001153,a53d5b6528b39c199aae727ab5a245c290a51c40,https://doi.org/10.1146/ANNUREV.NE.17.030194.001153,,,Review; JournalArticle,unknown,cortex; cortical; neuroscience term,
81,1994,Synaptic plasticity in the hippocampus: LTP and LTD.,R. Malenka,Cell,1994-08-26,679,31,137.4,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Synaptic plasticity in the hippocampus: LTP and LTD. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (679); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0092-8674(94)90517-7,ee8309bca0a0c0661d3759aecf9469897deb87cc,https://doi.org/10.1016/0092-8674(94)90517-7,,,Review; JournalArticle,unknown,hippocampus; neuroscience term,
82,1994,Synaptogenesis in the prefrontal cortex of rhesus monkeys.,"J. Bourgeois, P. Goldman-Rakic, P. Rakić",Cerebral Cortex,1994,678,30,140.57,Cognitive and Systems Neuroscience,non-human,Positions Synaptogenesis in the prefrontal cortex of rhesus monkeys. within Cognitive and Systems Neuroscience.,high citation signal (678); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1093/CERCOR/4.1.78,e94677cf77ccc0b71d39ab19f8ee767dce50fc01,https://doi.org/10.1093/CERCOR/4.1.78,,,JournalArticle,unknown,cortex; prefrontal; neuroscience term,
83,1994,Qualitative mapping of cerebral blood flow and functional localization with echo-planar MR imaging and signal targeting with alternating radio frequency.,"R. Edelman, B. Siewert, B. Siewert, D. Darby, Venketasen Thangaraj, A. Nobre, et al.",Radiology,1994-08-01,675,18,119.29,"Brain Development, Plasticity, and Connectomics",,"Positions Qualitative mapping of cerebral blood flow and functional localization with echo-planar MR imaging and signal targeting with alternating radio frequency. within Brain Development, Plasticity, and Connectomics.",high citation signal (675),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1148/RADIOLOGY.192.2.8029425,49c51c4f9d8a0919bfb2e3445052bc76011a4389,https://doi.org/10.1148/RADIOLOGY.192.2.8029425,,,JournalArticle,unknown,cerebral,
84,1994,The tissue distribution of the B7-2 costimulator in mice: abundant expression on dendritic cells in situ and during maturation in vitro,"K. Inaba, M. Witmer-Pack, M. Inaba, K. Hathcock, Hiraki Sakuta, M. Azuma, et al.",Journal of Experimental Medicine,1994-11-01,673,21,132.64,General Brain Science and Reviews,non-human;stimulation,"B7-2 is a recently discovered, second ligand for the CTLA-4/CD28, T cell signaling system.",high citation signal (673); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.180.5.1849,4615b14c30cece3c7ad7cf0c2066b2d30e298999,https://doi.org/10.1084/jem.180.5.1849,https://rupress.org/jem/article-pdf/180/5/1849/1105939/1849.pdf,,JournalArticle,unknown,brain; cortex; neuroscience term,"B7-2 is a recently discovered, second ligand for the CTLA-4/CD28, T cell signaling system. Using the GL-1 rat monoclonal antibody (mAb), we monitored expression of B7-2 on mouse leukocytes with an emphasis on dendritic cells. By cytofluorography, little or no B7-2 was detected on most cell types isolated from spleen, thymus, peritoneal cavity, skin, marrow, and blood. However, expression of B7-2 could be upregulated in culture. In the case of epidermal and spleen dendritic cells, which become highly immunostimulatory for T cells during a short period of culture, the upregulation of B7-2 was dramatic and did not require added stimuli. Lipopolysaccharide did not upregulate B7-2 levels on dendritic cells, in contrast to macrophages and B cells. By indirect immunolabeling, the level of staining with GL-1 mAb exceeded that seen with rat mAbs to several other surface molecules including intercellular adhesion molecule 1, B7-1, CD44, and CD45, as well as new hamster mAbs to CD40, CD48, and B7-1/CD80. Of these accessory molecules, B7-2 was a major species that increased in culture, implying a key role for B7-2 in the functional maturation of dendritic cells. B7- 2 was the main (> 90%) CTLA-4 ligand on mouse dendritic cells. When we applied GL-1 to tissue sections of a dozen different organs, clear-cut staining with B7-2 antigen was found in many. B7-2 staining was noted on liver Kupffer cells, interstitial cells of heart and lung, and profiles in the submucosa of the esophagus. B7-2 staining was minimal in the kidney and in the nonlymphoid regions of the gut, and was not observed at all in the brain. In the tongue, only rare dendritic cells in the oral epithelium were B7-2+, but reactive cells were scattered about the interstitial spaces of the muscle. In all lymphoid tissues, Gl-1 strongly stained certain distinct regions that are occupied by dendritic cells and by macrophages. For dendritic cells, these include the thymic medulla, splenic periarterial sheaths, and lymph node deep cortex; for macrophages, the B7-2-rich regions included the splenic marginal zone and lymph node subcapsular cortex. Splenic B7-2+ cells were accessible to labeling with GL-1 mAb given intravenously. Dendritic cell stimulation of T cells (DNA synthesis) during the mixed leukocyte reaction was significantly (35-65%) blocked by GL-1.(ABSTRACT TRUNCATED AT 400 WORDS)"
85,1994,The young adult human brain: an MRI-based morphometric analysis.,"P. Filipek, C. Richelme, D. Kennedy, V. Caviness",Cerebral Cortex,1994-07-01,673,30,141.64,Neuroimaging and Brain Mapping,MRI;human,Positions The young adult human brain: an MRI-based morphometric analysis. within Neuroimaging and Brain Mapping.,high citation signal (673); recognized venue; human evidence signal,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1093/CERCOR/4.4.344,3fb0194fdb9b1855d594cb86cbe283624419ecbf,https://doi.org/10.1093/CERCOR/4.4.344,,,JournalArticle,unknown,brain; mri; brain in title,
86,1994,A new model of diffuse brain injury in rats. Part II: Morphological characterization.,"M. Foda, A. Marmarou",Journal of Neurosurgery,1994-02-01,666,40,126.25,Computational Neuroscience and AI,non-human,Positions A new model of diffuse brain injury in rats. Part II: Morphological characterization. within Computational Neuroscience and AI.,high citation signal (666),"Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3171/JNS.1994.80.2.0301,69ed057ea1a5afe0fb9b89e60e5cf6804ae0e20a,https://doi.org/10.3171/JNS.1994.80.2.0301,,,JournalArticle,unknown,brain; brain in title,
87,1994,The Rotarod Test: An Evaluation of Its Effectiveness in Assessing Motor Deficits Following Traumatic Brain Injury,"R. Hamm, B. Pike, D. M. O'dell, B. G. Lyeth, L. Jenkins",Journal of Neurotrauma,1994-04-01,658,28,124.83,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions The Rotarod Test: An Evaluation of Its Effectiveness in Assessing Motor Deficits Following Traumatic Brain Injury within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (658),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1089/neu.1994.11.187,b9cc9f3bf004021daf750b32162ef4af82e82bda,https://doi.org/10.1089/neu.1994.11.187,,,JournalArticle,unknown,brain; brain in title,
88,1994,Large-Scale Neuronal Theories of the Brain,"C. Koch, Joel, L., Davis, P. Churchland, V., et al.",Unknown venue,1994,657,3,132.81,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Large-Scale Neuronal Theories of the Brain within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (657),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0898-1221(95)90097-7,4a1a91cdf12c63e66e79321120de2ff510355a21,https://doi.org/10.1016/0898-1221(95)90097-7,,,paper,unknown,brain; neuron; brain in title; neuroscience term,
89,1994,Architectonic subdivision of the orbital and medial prefrontal cortex in the macaque monkey,"S. Carmichael, J. Price",The Journal of comparative neurology,1994-08-15,653,65,139.9,Cognitive and Systems Neuroscience,non-human,Positions Architectonic subdivision of the orbital and medial prefrontal cortex in the macaque monkey within Cognitive and Systems Neuroscience.,high citation signal (653); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.903460305,94eea516cf307bf9488dec065250dd3a58308f25,https://doi.org/10.1002/cne.903460305,,,JournalArticle; Study,unknown,cortex; prefrontal; neuroscience term,
90,1994,The supplementary motor area in the cerebral cortex.,J. Tanji,Neurosciences research,1994-05-01,651,27,138.64,General Brain Science and Reviews,,Positions The supplementary motor area in the cerebral cortex. within General Brain Science and Reviews.,high citation signal (651); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0168-0102(94)90038-8,2f1ec8713a83a391ff82fdeb585009e63be94f19,https://doi.org/10.1016/0168-0102(94)90038-8,,,Review; JournalArticle,unknown,cerebral; cortex; neuroscience term,
91,1994,A VISION OF THE BRAIN,E. Marg,Optometry and Vision Science,1994-06-01,650,44,139.61,General Brain Science and Reviews,,Positions A VISION OF THE BRAIN within General Brain Science and Reviews.,high citation signal (650); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00006324-199406000-00010,842d0c2a81f26387dbe4a51894d425f0192ea89c,https://doi.org/10.1097/00006324-199406000-00010,https://doi.org/10.1097/00006324-199406000-00010,,JournalArticle,unknown,brain; brain in title,
92,1994,Cellular and molecular basis of epilepsy,J. Mcnamara,Journal of Neuroscience,1994-06-01,647,20,143.93,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"The epilepsies comprise a remarkably diverse collection of disorders that affect 1% of the population in the United States (Hauser and Hesdorffer, 1990).",high citation signal (647); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-06-03413.1994,cc8195907c942f6e46cee16d5e88c92899a43b16,https://doi.org/10.1523/JNEUROSCI.14-06-03413.1994,https://www.jneurosci.org/content/jneuro/14/6/3413.full.pdf,,Review; JournalArticle,unknown,brain; neuron; neuroscience term,"The epilepsies comprise a remarkably diverse collection of disorders that affect 1% of the population in the United States (Hauser and Hesdorffer, 1990). Current therapy is symptomatic. Available drugs reduce seizure frequency in the majority of patients, but only 40% are free of seizures despite optimal treatment (Elwes et al., 1984; Mattson et al., 1985). Neither an effective prophylaxis nor a cure of any of these disorders is available except neurosurgical resection of epileptic tissue in selected instances. There is hope that understanding the cellular and molecular mechanisms of the epilepsies will lead to improved therapies as well as new insights into brain structure and function. Because of the inherent diversity of the epilepsies and their models and the wide range of techniques used for investigating their cellular and molecular basis, I focused on selected rhodels and issues, attempted to bring some coherency to the findings, and sought to draw conclusions that may be generally relevant to epilepsy. I made a special effort to show how investigations of the epilepsies with methods from diverse disciplines can be complementary and mutually reinforcing. By use of the tools of electrophysiology it was initially demonstrated that the epilepsies are disorders of neuronal excitability, which were subsequently characterized in populations of neurons, in individual neurons, and single ion channels. Advances in molecular biology and molecular genetics have elucidated the molecular mechanism of a familial epilepsy. I have attempted to show how these diverse approaches can be mutually reinforcing and explain how electrophysiologic insights into the mechanisms of seizures induced by high K+ provide a plausible connection between the genotype and phenotype in a familial epilepsy. Throughout my account I have addressed the potential therapeutic implications of discerning the underlying mechanisms. The first topic considered is the terminology and classification of epileptic seizures. Next, I address the cellular mechanisms of seizures induced in tissue slices isolated from normal brain. This provides a framework for considering mechanisms that underlie the enduring predisposition of a brain to exhibit a seizure in the absence of an overt extrinsic stimulus. Finally, I present ways"
93,1994,The choice of treatment of single brain metastasis should be based on extracranial tumor activity and age.,"E. Noordijk, C. Vecht, H. Haaxma-Reiche, G. Padberg, J. Voormolen, F. Hoekstra, et al.","International Journal of Radiation Oncology, Biology, Physics",1994,645,18,125.67,Clinical Neurology and Neurodegeneration,human,Positions The choice of treatment of single brain metastasis should be based on extracranial tumor activity and age. within Clinical Neurology and Neurodegeneration.,high citation signal (645); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0360-3016(94)90558-4,cf353c3a050ac1e04668ae9c2ac27cafcf0d2d60,https://doi.org/10.1016/0360-3016(94)90558-4,,,Study; JournalArticle; ClinicalTrial,unknown,brain; brain in title,
94,1994,Triggering and execution of neuronal death in brain ischaemia: two phases of glutamate release by different mechanisms.,"M. Szatkowski, D. Attwell",Trends in Neurosciences,1994,643,25,144.42,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Triggering and execution of neuronal death in brain ischaemia: two phases of glutamate release by different mechanisms. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (643); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0166-2236(94)90040-X,6859a28155c64eccfe288eab9ac3f11b36690ab0,https://doi.org/10.1016/0166-2236(94)90040-X,,,Review; JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
95,1994,An immunohistochemical study of the pathology of fatal malaria. Evidence for widespread endothelial activation and a potential role for intercellular adhesion molecule-1 in cerebral sequestration.,"G. Turner, H. Morrison, Margaret J. Jones, E. TimothyM., Davis, Sornchai, et al.",American Journal of Pathology,1994-11-01,641,42,119.56,General Brain Science and Reviews,non-human,Positions An immunohistochemical study of the pathology of fatal malaria. Evidence for widespread endothelial activation and a potential role for intercellular adhesion molecule-1 in cerebral sequestration. within General Brain Science and Reviews.,high citation signal (641),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,417a36473da0844a704327088fb5851bd32e65e3,https://www.semanticscholar.org/paper/417a36473da0844a704327088fb5851bd32e65e3,,,JournalArticle,unknown,cerebral,
96,1994,Independent regulatory elements in the nestin gene direct transgene expression to neural stem cells or muscle precursors.,"Lyle B. Zimmerman, U. Lendahl, M. Cunningham, R. McKay, B. Parr, B. J. Gavin, et al.",Neuron,1994,629,42,130.02,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Independent regulatory elements in the nestin gene direct transgene expression to neural stem cells or muscle precursors. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (629); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0896-6273(94)90148-1,02d06d204e58956545a46d07162abb8a415282fd,https://doi.org/10.1016/0896-6273(94)90148-1,,,JournalArticle,unknown,neural,
97,1994,The Mind Map Book: How to Use Radiant Thinking to Maximize Your Brain's Untapped Potential,"T. Buzan, B. Buzan",Unknown venue,1994-09-01,627,35,123.97,General Brain Science and Reviews,,Positions The Mind Map Book: How to Use Radiant Thinking to Maximize Your Brain's Untapped Potential within General Brain Science and Reviews.,high citation signal (627),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,df404e7d2e551753e13f9e4436ed5b5190bc9513,https://www.semanticscholar.org/paper/df404e7d2e551753e13f9e4436ed5b5190bc9513,,,paper,unknown,brain; brain in title,
98,1994,Differences in Ca2+ permeability of AMPA-type glutamate receptor channels in neocortical neurons caused by differential GluR-B subunit expression.,"P. Jonas, C. Racca, B. Sakmann, P. Seeburg, H. Monyer",Neuron,1994-06-01,622,37,137.82,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Differences in Ca2+ permeability of AMPA-type glutamate receptor channels in neocortical neurons caused by differential GluR-B subunit expression. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (622); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0896-6273(94)90444-8,ffb2346eba997c31b65bfb10effd394a2b2ca85e,https://doi.org/10.1016/0896-6273(94)90444-8,,,JournalArticle; Study,unknown,cortical; neuron; neuroscience term,
99,1994,Comparative localization of two forms of glutamic acid decarboxylase and their mRNAs in rat brain supports the concept of functional differences between the forms,"M. Esclapez, N. Tillakaratne, D. Kaufman, A. Tobin, C. Houser",Journal of Neuroscience,1994-03-01,620,31,151.96,"Cellular, Molecular, and Synaptic Neuroscience",non-human,Two isoforms of glutamic acid decarboxylase (GAD67 and GAD65) and their mRNAs were localized in the rat brain by immunohistochemistry and nonradioactive in situ hybridization methods with digoxigenin-labeled cRNA probes.,high citation signal (620); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-03-01834.1994,70671166c73032b46d70aa50621266278f4d6187,https://doi.org/10.1523/JNEUROSCI.14-03-01834.1994,https://www.jneurosci.org/content/jneuro/14/3/1834.full.pdf,,JournalArticle; Study,unknown,brain; cerebral; cortex; neuron; brain in title; neuroscience term,"Two isoforms of glutamic acid decarboxylase (GAD67 and GAD65) and their mRNAs were localized in the rat brain by immunohistochemistry and nonradioactive in situ hybridization methods with digoxigenin-labeled cRNA probes. In most brain regions, both GAD isoforms were present in neuronal cell bodies as well as axon terminals. A few populations of neurons, such as those in the reticular nucleus of the thalamus, exhibited similar cell body labeling for both GADs. However, in many brain regions, the cell bodies that were immunoreactive for GAD67 were often more numerous than those that were immunoreactive for GAD65. In contrast, the density (quantity) of GAD65-immunoreactive axon terminals was higher than that of GAD67-immunoreactive terminals. Strong parallels were observed between the intensity of immunohistochemical labeling of cell bodies and the levels of mRNA labeling for both GAD isoforms. Many groups of GAD-containing cell bodies were distinctly labeled for GAD67, and these same groups of neurons were heavily labeled for GAD67 mRNA. Such neurons included Purkinje cells of the cerebellar cortex, nonpyramidal cells in the cerebral cortex, and neurons of the reticular nucleus of the thalamus. Similar parallels in labeling were observed for GAD65 and its mRNA. Distinct cell body labeling for the protein and associated high levels of GAD65 mRNA were found in neurons of the reticular nucleus of the thalamus and periglomerular cells in the olfactory bulb. However, many cell bodies were not readily labeled for GAD65 with immunohistochemical methods. Such absence or weakness of cell body labeling for the protein was associated with low or moderate levels of GAD65 mRNA. Even though light cell body staining was frequently observed for GAD65 and its mRNA, strong axon terminal labeling for GAD65 was present. Thus, in the deep cerebellar nuclei to which the Purkinje cells of the cerebellar cortex project, strong terminal labeling was observed for both GAD isoforms even though only light cell body labeling of the Purkinje cells was obtained for GAD65 and its mRNA. The findings suggest that the two isoforms of GAD are present in most classes of GABA neurons but that they are not similarly distributed within the neurons. GAD67 is present in readily detectable amounts in many GAD-containing cell bodies whereas GAD65 is particularly prominent in many axon terminals. In addition, neurons that express either form of GAD mRNA also express the corresponding protein. Levels of labeling for the GAD mRNAs suggest that, under normal conditions, the synthesis of GAD65 is frequently lower than that of GAD67.(ABSTRACT TRUNCATED AT 400 WORDS)"
100,1994,Synchronous oscillations in neuronal systems: Mechanisms and functions,C. Gray,Journal of Computational Neuroscience,1994-06-01,615,18,135.62,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Synchronous oscillations in neuronal systems: Mechanisms and functions within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (615); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/BF00962716,ceb402f3a50365f10869c65e033632a7330515f1,https://doi.org/10.1007/BF00962716,,,Review; JournalArticle,unknown,neuron; neuroscience term,
