rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
85,1982,[36] Preparation of tubulin from brain,"Robley C. Williams, James C. Lee",Unknown venue,1982,339,7,114.12,General Brain Science and Reviews,non-human,Positions [36] Preparation of tubulin from brain within General Brain Science and Reviews.,high citation signal (339),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0076-6879(82)85038-6,88c957ff6f93cb2801e153e5acf2fe95746ae018,https://doi.org/10.1016/0076-6879(82)85038-6,,,paper,unknown,brain; brain in title,
86,1982,"Simultaneous Determination of 3,4-Dihydroxyphenylalanine, 5-Hydroxytryptophan, Dopamine, 4-Hydroxy-3-Methoxyphenylalanine, Norepinephrine, 3,4-Dihydroxyphenylacetic Acid, Homovanillic Acid, Serotonin, and 5-Hydroxyindoleacetic Acid in Rat Cerebrospinal Fluid and Brain by High-Performance Liquid Chro","J. Wagner, P. Vitali, M. Palfreyman, M. Zraika, Stéphane Huot",Journal of Neurochemistry,1982-05-01,336,6,113.96,General Brain Science and Reviews,non-human,"Abstract: A method using reversed-phase ion-pair high-performance liquid chromatography with electrochemical detection for the simultaneous determination of tryptophan (TRP), 3,4-dihydroxyphenylalanine (DOPA), and their metabolites in whole brain, small-brain parts, and cerebrospinal fluid of rats has been developed.",high citation signal (336),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1982.tb07897.x,d5ed36ab4e25c9be61259949832eba012ecb4bc4,https://doi.org/10.1111/j.1471-4159.1982.tb07897.x,,,JournalArticle,unknown,brain; brain in title,"Abstract: A method using reversed-phase ion-pair high-performance liquid chromatography with electrochemical detection for the simultaneous determination of tryptophan (TRP), 3,4-dihydroxyphenylalanine (DOPA), and their metabolites in whole brain, small-brain parts, and cerebrospinal fluid of rats has been developed. The sample preparation requires only homogenization in perchloric acid and centrifugation before injection onto the column. With a LiChrosorb RP-18 (10 μm) column and a mobile phase consisting of a phosphate (NaH2PO4, 0.1 M)-methanol mixture with octylsulfonate (2.6 × 10−3M) at pH 3.35 and 26°C, the separation of DOPA, dopamine, norepinephrine, 3,4-dihydroxyphenylacetic acid, homovanillic acid, 4-hydroxy-3-methoxyphenylalanine, TRP, 5-hydroxytryptophan (SHTP), serotonin, and 5-hydroxyindole-acetic acid was achieved. The method has been applied to study the effect of α-monofluoromethyldopa alone and in combination with L-DOPA or L-5-HTP, on the catechol and 5-OH indole levels in brain and CSF of the rat."
87,1982,Space-time representation in the brain. the cerebellum as a predictive space-time metric tensor.,"A. Pellionisz, R. Llinás",Neuroscience,1982-12-01,332,3,126.55,General Brain Science and Reviews,,Positions Space-time representation in the brain. the cerebellum as a predictive space-time metric tensor. within General Brain Science and Reviews.,high citation signal (332); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0306-4522(82)90224-X,5b3e880a1538c6e67e6da83dd39b236a1fb07874,https://doi.org/10.1016/0306-4522(82)90224-X,,,JournalArticle,unknown,brain; cerebellum; brain in title,
88,1982,Identification of serotonin and non-serotonin-containing neurons of the mid-brain raphe projecting to the entorhinal area and the hippocampal formation. A combined immunohistochemical and fluorescent retrograde tracing study in the rat brain.,"C. Köhler, H. W. Steinbusch",Neuroscience,1982-04-01,330,10,133.64,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Identification of serotonin and non-serotonin-containing neurons of the mid-brain raphe projecting to the entorhinal area and the hippocampal formation. A combined immunohistochemical and fluorescent retrograde tracing study in the rat brain. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (330); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0306-4522(82)90054-9,447d274ad003da823efa33a1cefe2f3132af48df,https://doi.org/10.1016/0306-4522(82)90054-9,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
89,1982,The luteinizing hormone-releasing hormone (LHRH) systems in the rat brain.,"J. Witkin, C. Paden, A. Silverman",Neuroendocrinology,1982-07-01,324,5,113.31,General Brain Science and Reviews,non-human,Positions The luteinizing hormone-releasing hormone (LHRH) systems in the rat brain. within General Brain Science and Reviews.,high citation signal (324),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1159/000123419,b5d36ecf1d867c1628cbc3bb353861af681b2405,https://doi.org/10.1159/000123419,,,JournalArticle,unknown,brain; brain in title,
90,1982,Lateral asymmetry of neurotransmitters in human brain,"Stanley D. Glick, D. A. Ross, Lindsay B. Hough",Brain Research,1982-02-18,322,8,125.2,General Brain Science and Reviews,human,Positions Lateral asymmetry of neurotransmitters in human brain within General Brain Science and Reviews.,high citation signal (322); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0006-8993(82)90472-3,995dcf9505ba0c79bf7516ba10e84493d5e8e709,https://doi.org/10.1016/0006-8993(82)90472-3,,,JournalArticle,unknown,brain; brain in title,
91,1982,N-Nitroso compounds and childhood brain tumors: a case-control study.,"S. Preston-Martin, M. Yu, B. Benton, B. Henderson",Cancer Research,1982-12-01,322,9,112.0,Clinical Neurology and Neurodegeneration,,Positions N-Nitroso compounds and childhood brain tumors: a case-control study. within Clinical Neurology and Neurodegeneration.,high citation signal (322),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,136ba3143b575e2037f19e1ad643aa30c90e1c2b,https://www.semanticscholar.org/paper/136ba3143b575e2037f19e1ad643aa30c90e1c2b,,,JournalArticle,unknown,brain; brain in title,
92,1982,Characterization of nicotine binding in mouse brain and comparison with the binding of alpha-bungarotoxin and quinuclidinyl benzilate.,"M. Marks, A. C. Collins",Molecular Pharmacology,1982-11-01,320,7,115.09,"Cellular, Molecular, and Synaptic Neuroscience",non-human,The binding of [3H]nicotine to mouse brain has been measured and subsequently compared with the binding of [125I]alpha-bungarotoxin (alpha-BTX) and L-[3H]quinuclidinyl benzilate (QNB).,high citation signal (320),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0026-895x(25)15183-3,603fa11e2c3563be921b5c90ac4908fd26ee9332,https://doi.org/10.1016/s0026-895x(25)15183-3,,,JournalArticle; Study,unknown,brain; cerebellum; brain in title,"The binding of [3H]nicotine to mouse brain has been measured and subsequently compared with the binding of [125I]alpha-bungarotoxin (alpha-BTX) and L-[3H]quinuclidinyl benzilate (QNB). The binding of nicotine was saturable, reversible, and stereospecific. The average KD and Bmax were 59 nM and 88 fmoles/mg of protein, respectively. Although the rates of association and dissociation of nicotine were temperature-dependent, the incubation temperature had no effect on either KD or Bmax. When measured at 20 degrees or 37 degrees, nicotine appeared to bind to a single class of binding sites, but a second, very low-affinity, binding site was observed at 4 degrees. Nicotine binding was unaffected by the addition of NaCl, KCl, CaCl2, or MgSO4 to the incubation medium. Nicotinic cholinergic agonists were potent inhibitors of nicotine binding; however, nicotinic antagonists were poor inhibitors. The regional distribution of binding was not uniform: midbrain and striatum contained the highest number of receptors, whereas cerebellum had the fewest. Differences in site densities, regional distribution, inhibitor potencies, and thermal denaturation indicated that nicotine binding was not the same as either QNB or alpha-BTX binding, and therefore that receptors for nicotine may represent a unique population of cholinergic receptors."
93,1982,The neuroanatomy of amnesia: amygdala-hippocampus versus temporal stem.,"S. Zola-Morgan, L. Squire, M. Mishkin",Science,1982-12-24,320,2,125.89,Cognitive and Systems Neuroscience,,Positions The neuroanatomy of amnesia: amygdala-hippocampus versus temporal stem. within Cognitive and Systems Neuroscience.,high citation signal (320); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.6890713,8e52792ccb4d89211e5f4cdb363eaf94411e5ad1,https://doi.org/10.1126/SCIENCE.6890713,,,JournalArticle,unknown,hippocampus; amygdala; neuroscience term,
94,1982,Selective neuron loss after cerebral ischemia in the rat: Possible role of transmitter glutamate,"M. B. Jørgensen, N. Diemer",Acta Neurologica Scandinavica,1982-11-01,318,1,119.97,"Cellular, Molecular, and Synaptic Neuroscience",non-human,Male Wistar rats were subjected to 20 min of cerebral ischemia by means of 4-vessel occlusion.,high citation signal (318); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1600-0404.1982.tb03140.x,a56eaf277dae5ceb8052169ee42473607c0a3544,https://doi.org/10.1111/j.1600-0404.1982.tb03140.x,https://doi.org/10.1111/j.1600-0404.1982.tb03140.x,,JournalArticle,unknown,brain; cerebral; neuron; neuroscience term,"Male Wistar rats were subjected to 20 min of cerebral ischemia by means of 4-vessel occlusion. The topography of regional, selective neuron loss in this model corresponded to areas with pronounced glutamate high affinity uptake (presynaptic receptors), suggesting that transmitter glutamate is involved in the mechanism of neuron damage. One group of animals was injected with the glutamate antagonist, glutamic acid diethyl ester (GDEE) before ischemia. The regional neuron loss was rated using a semiquantitative scale. No statistically significant difference was found between the groups. The results do not exclude a possible role of transmitter glutamate in the pathogenesis of ischemic brain damage. More specific and potent glutamate antagonists are needed in order to clarify such a mechanism."
95,1982,"Scope of a technique for electrical stimulation of human brain, spinal cord, and muscle.","Merton Pa, Morton Hb, D. K. Hill, C. Marsden",The Lancet,1982-09-11,317,4,126.12,General Brain Science and Reviews,human;stimulation,"Positions Scope of a technique for electrical stimulation of human brain, spinal cord, and muscle. within General Brain Science and Reviews.",high citation signal (317); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/S0140-6736(82)90670-5,97d120c4b432934ebd9bb86496462d7733bf67cf,https://doi.org/10.1016/S0140-6736(82)90670-5,,,JournalArticle,unknown,brain; brain in title,
96,1982,Neural Assemblies: An Alternative Approach to Artificial Intelligence,G. Palm,Unknown venue,1982-08-09,315,20,105.6,Computational Neuroscience and AI,,Positions Neural Assemblies: An Alternative Approach to Artificial Intelligence within Computational Neuroscience and AI.,high citation signal (315),"Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,aca40801c2714f6b00669fa730c75dca854441c7,https://www.semanticscholar.org/paper/aca40801c2714f6b00669fa730c75dca854441c7,,,paper,unknown,neural,
97,1982,Interdigitation of contralateral and ipsilateral columnar projections to frontal association cortex in primates.,"P. Goldman-Rakic, M. Schwartz",Science,1982-05-14,311,5,124.57,General Brain Science and Reviews,non-human,Positions Interdigitation of contralateral and ipsilateral columnar projections to frontal association cortex in primates. within General Brain Science and Reviews.,high citation signal (311); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.6177037,78b8c3ec77c16d7da7b65a004ac3da0e9e293aea,https://doi.org/10.1126/SCIENCE.6177037,,,JournalArticle,unknown,cortex; neuroscience term,
98,1982,Primate brain evolution.,L. Radinsky,Unknown venue,1982,309,5,112.46,General Brain Science and Reviews,non-human,Positions Primate brain evolution. within General Brain Science and Reviews.,high citation signal (309),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1007/978-1-4684-4148-2,b54a865f862f67f766af98231c5cd5bcc20c8576,https://doi.org/10.1007/978-1-4684-4148-2,,,paper,unknown,brain; brain in title,
99,1982,Occurrence of unique polysialosyl carbohydrate units in glycoproteins of developing brain.,J. Finne,Journal of Biological Chemistry,1982-10-25,308,7,116.6,"Brain Development, Plasticity, and Connectomics",human;non-human,A novel type of glycopeptides comprising approximately 10% of the total protein-bound neuraminic acid in developing rat brain have been isolated and characterized.,high citation signal (308); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(18)33661-5,2b98a90178e29729d968a3cf8d1d5c537437345f,https://doi.org/10.1016/s0021-9258(18)33661-5,https://doi.org/10.1016/s0021-9258(18)33661-5,,JournalArticle,unknown,brain; brain in title,"A novel type of glycopeptides comprising approximately 10% of the total protein-bound neuraminic acid in developing rat brain have been isolated and characterized. The glycopeptides displayed unique properties including precipitation with cetylpyridinium chloride, strong binding to anion exchange column, and large apparent size in gel filtration. Structural studies including methylation analysis, as well as gel filtration experiments with native and desialylated glycopeptides, suggested that they were composed of a core similar to that of normal tri- and tetraantennary N-glycosidic glycopeptides, with outer branches of the general structure (NeuAc alpha 2-8)nNeuAc alpha 2-3Gal--. The total number of sialic acid residues varied from 8 to at least 12. Similar glycopeptides were not observed in liver or kidney of the young rat or in the brain of the adult animal. These observations suggest that the polysialosylated glycopeptides represent a class of developmentally regulated carbohydrate structures characteristic of developing brain tissue."
100,1982,"Brain spectrin, a membrane-associated protein related in structure and function to erythrocyte spectrin","V. Bennett, Jonathan H. Davis, W. Fowler",Nature,1982-09-09,296,3,122.49,General Brain Science and Reviews,,"Positions Brain spectrin, a membrane-associated protein related in structure and function to erythrocyte spectrin within General Brain Science and Reviews.",high citation signal (296); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/299126A0,731b7bf7acbc9fdb32f0e376cf6d2b7b91d325df,https://doi.org/10.1038/299126A0,,,JournalArticle,unknown,brain; brain in title,
