rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
88,1971,"A simple procedure for calculating the synthesis rate of norepinephrine, dopamine and serotonin in rat brain.","N. Neff, P. Spano, A. Groppetti, C. Wang, E. Costa",Journal of Pharmacology and Experimental Therapeutics,1971-03-01,189,1,103.65,Cognitive and Systems Neuroscience,non-human,"After the i.v. injection of tritium-labeled l-tmyptOphan and l-tymosine into mats, the specific activity of both compounds in plasma declined multiphasically.",high citation signal (189),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)28833-4,be4b78c4d7fba22c737e8d3bc81e5c2efb07bd11,https://doi.org/10.1016/s0022-3565(25)28833-4,,,JournalArticle,unknown,brain; brain in title,"After the i.v. injection of tritium-labeled l-tmyptOphan and l-tymosine into mats, the specific activity of both compounds in plasma declined multiphasically. The specific activity of norepinephrine, dopamine and serotonin in brainstem and tele-diencephalon increased rapidly, surpassed the specific activity of the precursor amino acids in about 50 minutes and then declined slowly approaching the amino acid values. Simple equations were derived to calculate synthesis rates from the changes in the specific activities of the amines and amino acids. The calculated mates are consistent with previously reported values. With this new procedure, it will be possible to either correlate animal behavior with the rate of amine formation in various brain structures or to study the effect of drugs on brain monoamine synthesis rates."
89,1971,Morphological studies of rat brain tumors induced by N-nitrosomethylurea.,"H. Schmidek, S. Nielsen, A. Schiller, J. Messer",Journal of Neurosurgery,1971-03-01,189,5,103.65,Clinical Neurology and Neurodegeneration,non-human,Positions Morphological studies of rat brain tumors induced by N-nitrosomethylurea. within Clinical Neurology and Neurodegeneration.,high citation signal (189),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3171/JNS.1971.34.3.0335,90871f809a73776ceb08dbf0fff23708a8262900,https://doi.org/10.3171/JNS.1971.34.3.0335,,,JournalArticle,unknown,brain; brain in title,
90,1971,"Studies on the absorption, distribution and excretion of propranolol in rat, dog and monkey.","A. Hayes, R. Cooper",Journal of Pharmacology and Experimental Therapeutics,1971-02-01,189,0,97.65,"Cerebrovascular, Metabolism, and Brain Injury",non-human,14 C-Propranolol was Completerly absorbed after p.o.,high citation signal (189),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)28787-0,4d5494edbf93eaed4a2b56a09f8233a54ad6b1b7,https://doi.org/10.1016/s0022-3565(25)28787-0,,,JournalArticle,unknown,brain,"14 C-Propranolol was Completerly absorbed after p.o. dosing to rats and dogs and at least 70% in monkeys. The plasma half-life was approximately 45 minutes in dog after both i.v. and P.O. administration but was of the order of 6 hours in a monkey dosed p.o. at 4.4 mg/kg, peak blood levels of propranolol and 4-hydroxypropranolol being observed at approximately 1 hour after p.o. dosing. Excretion of radioactivity was almost completely via the urine in monkey but rats and dogs excreted approximately 25% via the feces. The fecal excretion was shown to be the result of biliary excretion in rat and dog. Biliary excretion was also shown in monkey, but presumably there must be enterohepatic circulation in this species. Extensive metabolism was shown to occur and the presence of the active 4-hydroxy-propranolol in blood after p.o. dosing was shown. Naphthoxylactic acid was shown to be an important metabolite in the three species. A slightly basic major metabolite was observed in both blood and urine of all the species studied. Propranolol was concentrated in the lung and, to a lesser extent, in brain, liver, kidney and heart; after p.o. dosing each of these tissues probably contained approximately 25% of the apparent propranolol as the 4-hydroxy derivative. Similar concentration of the major metabolite in tissues was not observed."
91,1971,COMPOSITION OF GANGLIOSIDES AND PHOSPHOLIPIDS OF NEURONAL AND GLIAL CELL ENRICHED FRACTIONS 1,"A. Hamberger, L. Svennerholm",Journal of Neurochemistry,1971-10-01,188,0,104.35,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions COMPOSITION OF GANGLIOSIDES AND PHOSPHOLIPIDS OF NEURONAL AND GLIAL CELL ENRICHED FRACTIONS 1 within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (188),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/J.1471-4159.1971.TB09587.X,ede579e951e4cb69163907a9185acf8677e88297,https://doi.org/10.1111/J.1471-4159.1971.TB09587.X,,,JournalArticle,unknown,neuron; glia; neuroscience term,
92,1971,Protein synthesis in the cat brain after prolonged cerebral ischemia.,"P. Kleihues, K. Hossmann",Brain Research,1971-12-24,188,7,116.35,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Protein synthesis in the cat brain after prolonged cerebral ischemia. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (188); recognized venue,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(71)90484-7,a737f83915a3f9c2862a9ea382ada9a0ec84ce9d,https://doi.org/10.1016/0006-8993(71)90484-7,,,JournalArticle,unknown,brain; cerebral; brain in title,
93,1971,The effect of bicuculline upon synaptic inhibition in the cerebral and cerebellar corticles of the cat.,"David R. Curtis, D. Felix",Brain Research,1971-11-26,188,1,108.35,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions The effect of bicuculline upon synaptic inhibition in the cerebral and cerebellar corticles of the cat. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (188); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(71)90283-6,e8db646927da0522abf3cc9f53ce7f1839747b70,https://doi.org/10.1016/0006-8993(71)90283-6,,,JournalArticle,unknown,cerebral,
94,1971,Brain Wave Measures of Media Involvement,H. E. Krugman,Journal of Advertising Research,1971-02-01,183,8,101.87,General Brain Science and Reviews,,Positions Brain Wave Measures of Media Involvement within General Brain Science and Reviews.,high citation signal (183),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.4135/9781452231501.n13,ce9151320cf530e9f757d881f29221fc3ad587ae,https://doi.org/10.4135/9781452231501.n13,,,JournalArticle,unknown,brain; brain in title,
95,1971,Harmaline-induced rhythmic activity of cerebellar and lower brain stem neurons.,"Y. Lamarre, C. de Montigny, M. Dumont, M. Weiss",Brain Research,1971-09-10,179,6,121.47,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Harmaline-induced rhythmic activity of cerebellar and lower brain stem neurons. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (179); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(71)90174-0,439ed8ff347633b047b51b4fd6b258c48110c47d,https://doi.org/10.1016/0006-8993(71)90174-0,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
96,1971,"CHANGES IN FREE FATTY ACIDS OF BRAIN BY DRUG-INDUCED CONVULSIONS, ELECTROSHOCK AND ANAESTHESIA",Nicolas G. Bazan,Journal of Neurochemistry,1971-08-01,176,2,101.17,General Brain Science and Reviews,,"Positions CHANGES IN FREE FATTY ACIDS OF BRAIN BY DRUG-INDUCED CONVULSIONS, ELECTROSHOCK AND ANAESTHESIA within General Brain Science and Reviews.",high citation signal (176),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1971.tb00002.x,e8f25202a264c2687c1d1ffae942936b0e5c63ca,https://doi.org/10.1111/j.1471-4159.1971.tb00002.x,,,JournalArticle,unknown,brain; brain in title,
97,1971,Subcellular distribution of taurine and cysteinesulphinate decarboxylase in developing rat brain.,"H. C. Agrawal, A. Davison, L. Kaczmarek",Biochemical Journal,1971-05-01,173,2,105.06,General Brain Science and Reviews,non-human,Positions Subcellular distribution of taurine and cysteinesulphinate decarboxylase in developing rat brain. within General Brain Science and Reviews.,high citation signal (173); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1042/BJ1220759,c0c209787daf8bc0f075bb11af4ea5945cb8ac96,https://doi.org/10.1042/BJ1220759,https://europepmc.org/articles/pmc1176845?pdf=render,,JournalArticle,unknown,brain; brain in title,
98,1971,The release of γ-aminobutyric acid during inhibition in the cat visual cortex,"L. Iversen, J. Mitchell, V. Srinivasan",Unknown venue,1971,173,0,103.86,Cognitive and Systems Neuroscience,,Positions The release of γ-aminobutyric acid during inhibition in the cat visual cortex within Cognitive and Systems Neuroscience.,high citation signal (173); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1113/jphysiol.1971.sp009339,3e3d306f0ab92b85a4ae3e250d62fb29819eb095,https://doi.org/10.1113/jphysiol.1971.sp009339,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1113/jphysiol.1971.sp009339,,paper,unknown,cortex; neuroscience term,
99,1971,Effect of unilateral brain damage on perception of temporal order.,"Amiram Carmon, Israel Nachshon",Cortex; a journal devoted to the study of the nervous system and behavior,1971-12-01,170,1,103.55,Cognitive and Systems Neuroscience,,Positions Effect of unilateral brain damage on perception of temporal order. within Cognitive and Systems Neuroscience.,high citation signal (170); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0010-9452(71)80033-3,6501acd6b69713304bc508eadad3b47e3d176f3a,https://doi.org/10.1016/S0010-9452(71)80033-3,https://doi.org/10.1016/s0010-9452(71)80033-3,,JournalArticle,unknown,brain; brain in title,
100,1971,Evidence for Inhibition by Brain Serotonin of Mouse Killing Behaviour in Rats,"G. Chiara, R. Camba, PierFranco Spano",Nature,1971-09-24,169,2,113.64,General Brain Science and Reviews,non-human,Positions Evidence for Inhibition by Brain Serotonin of Mouse Killing Behaviour in Rats within General Brain Science and Reviews.,high citation signal (169); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/233272A0,62a037733483a7ac572936fdf37fc88c8506ec5b,https://doi.org/10.1038/233272A0,,,JournalArticle,unknown,brain; brain in title,
